PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13,PCA 14,PCA 15,PCA 16,PCA 17,PCA 18,PCA 19,PCA 20,PCA 21,PCA 22,PCA 23,PCA 24,PCA 25,PCA 26,PCA 27,PCA 28,PCA 29,PCA 30,PCA 31,PCA 32,PCA 33,PCA 34,PCA 35,PCA 36,PCA 37,PCA 38,PCA 39,PCA 40
-373106482.28767055,3087648126.771558,727418581.9783095,-413420779.4005258,-601692759.7430952,-752907305.6459079,1325430627.9421816,2247032963.1256638,368522484.5320124,791297900.3073905,-572293305.702214,-11718240.826237982,-11691117.176133545,-574364278.2648188,705277791.6851608,-158972978.52887514,200348768.8989406,-462300777.2744811,864556858.20191,724730825.6872127,-814327689.6323168,9163508654.85151,838336619.1847267,-2650626474.268222,3373728.8054912346,-606196994.7603558,488810966.2055252,359492271.36053133,455150827.2013137,1319604.8259920543,-725876238.4522247,-1512941352.1664906,-403329418.7957364,688503370.6812793,1278809850.35525,2858041034.9126244,183661651.5431162,290363366.209792,460634305.81366485,-460109664.42117023
-403205099.27859414,3336881580.636761,786233323.1738095,-446803460.29756105,-650268935.2234741,-813641114.6674013,1432392434.7385888,2428433016.132614,398257358.59659517,855169838.0969247,-618458993.457374,-12665376.987753129,-12636056.790423254,-620727210.1790471,762208829.4193788,-171801213.43778569,216539868.0470422,-499566894.50240356,934350307.1298044,783126221.6835554,-880053164.0996509,9903184759.94321,906018977.1547443,-2864610552.8045244,3637833.146275917,-655118370.6692153,528218062.3161512,388503486.35450375,491916929.2742415,1390965.402445146,-784465483.3253039,-1635052811.7495308,-435857454.9201918,744145271.3301034,1382019459.8248258,3088746482.2499304,198439140.2913418,313803025.5625784,497837366.8929351,-497247405.14383537
-26731294.92312727,221345326.79713914,52237026.657424,-29647433.172821984,-43141255.356286235,-53939684.34099464,94994436.38639213,161102216.9943261,26406264.789184626,56729590.79637789,-40994896.289203994,-842384.628248296,-840434.8123142263,-41174406.479265325,50560902.66471335,-11392255.62064989,14379173.62726505,-33096418.202231243,61984536.30007436,51858500.19113881,-58370591.76078579,656914808.6236984,60109304.05725548,-190041626.81367543,237049.98278912512,-43448202.821107574,34996870.879918285,25764497.479743946,32652665.492841687,61436.36120289381,-52032728.63425953,-108446340.83437693,-28885001.93799612,49414434.243958555,91661245.19865255,204891073.54282564,13122716.360761859,20817244.89439303,33040828.884463236,-32981785.810356915
-25899838.074949082,214410264.1623961,50567608.05185335,-28714683.458435696,-41786949.87707682,-52263193.688884385,92026958.27249943,156047769.49202853,25582977.45385155,54952514.7107633,-39720425.24621197,-815556.1870386951,-813669.4546003165,-39884222.51808255,48976312.5516564,-11036673.228212422,13922264.96588007,-32076359.3322727,60040138.61584058,50268686.550089225,-56543928.934790954,636331954.4801737,58221890.04390072,-184078358.64441383,232301.84453470443,-42090422.14784167,33916929.45248102,24959546.13508737,31620783.43318463,71249.39516543355,-50403549.28796289,-105052753.4034128,-27989567.41177691,47844097.356065124,88794469.24970467,198469624.62188968,12727496.424660517,20164450.47552127,31998622.18249743,-31949119.908999354
-26349619.69600027,218133418.52485,51445790.53547968,-29213319.278725304,-42512590.56891553,-53170642.415738836,93624900.23917294,158757491.78104663,26027216.68804172,55906678.87149397,-40410184.769201465,-829703.5775185544,-827784.0732727236,-40576820.749679446,49826780.019963585,-11228329.444270406,14164097.97576579,-32633297.94831791,61082732.069262825,51141476.50491362,-57525792.605266556,647381555.7527246,59232908.28826038,-187274838.3804668,236296.73881555753,-42821254.69622818,34505760.34740937,25392958.21876639,32169884.845081218,72472.0327163222,-51278799.03638566,-106876933.97255528,-28475610.882560693,48675005.79475323,90336326.34809734,201915992.2849742,12948449.922960348,20514590.376001645,32554294.281513106,-32503915.734358326
-27708763.551526465,229387198.7720914,54101225.53909627,-30720617.641232807,-44705944.86641057,-55913218.42087152,98454721.72550349,166948272.94666773,27369854.39871646,58790901.14819344,-42494657.99850016,-872510.0206895493,-870491.4090890659,-42670239.450818494,52397417.41419168,-11807567.049024478,14895090.241475247,-34316193.93653611,64234149.392294526,53778551.740119636,-60493543.160872675,680780748.9909539,62288966.02519183,-196936931.96107087,248339.05571816303,-45030323.43457348,36285357.392695196,26702923.87464302,33829926.375975356,75764.12848232343,-53924299.45294584,-112390715.02575022,-29944363.017843325,51187119.56057709,94996678.10841225,212333151.42573515,13615851.419157794,21572984.00756934,34234082.59073896,-34180807.54905796
-29757529.94985381,246351204.54199582,58104246.485110775,-32992764.747026753,-48012301.897647634,-60047324.8187845,105735254.14934947,179295120.44029665,29393714.870639067,63138591.81859286,-45636728.70896191,-937030.0603672111,-934862.037856526,-45825878.90902651,56272415.95888366,-12680707.400110796,15997053.307443364,-36852939.12455183,68984627.11441445,57753484.06087999,-64967110.41984449,731126879.5202788,66895726.98685528,-211501668.8464972,266495.81358139386,-48360201.12320665,38967678.3208861,28677570.64636459,36332314.01877008,80651.164532683,-57912127.810090184,-120702139.50423202,-32158289.79735684,54974031.73848777,102021686.5712773,228036066.99466717,14621803.461285146,23168401.147860624,36766245.66828254,-36708558.35065748
-33096967.35865804,274002516.0691694,64629407.912457764,-36696391.107353866,-53401628.46846519,-66785815.06483552,117602407.54637401,199420551.84157354,32692584.04123129,70225367.34466723,-50758205.91444609,-1042229.4947016515,-1039817.9206078815,-50969565.87229022,62588670.42469975,-14103897.518024422,17793285.761007957,-40987683.46514932,76727929.50801612,64232347.88252567,-72259018.38472413,813191097.0762794,74404761.17797625,-235242272.0528554,296086.1846814486,-53787930.61079337,43339847.90530384,31896216.966049854,40411289.90379721,88522.31341525416,-64412282.24084228,-134249761.16830614,-35766915.03081637,61146830.601897724,113472415.1314177,253631814.74264243,16261376.748510111,25768944.726434916,40893752.21375411,-40828787.636370525
-37454291.38894506,310082266.1961883,73143590.27159713,-41528931.23841331,-60433682.90003256,-75578222.72825912,133086782.65665917,225680455.53928962,36996974.27087254,79472265.51823488,-57440751.18949258,-1179497.5630120223,-1176768.1949038915,-57681110.57654547,70830191.64222957,-15960891.225116186,20137041.618184347,-46382697.486960374,86831483.19297847,72685947.54222009,-81773576.74347521,920269406.1591475,84202641.46726993,-266219291.99611974,334686.78368696023,-60870085.21598679,49044664.78487418,36095934.41009571,45733605.58945691,98758.84796720614,-72893756.65702045,-151926837.7702992,-40475466.70630296,69201218.91149636,128413445.94941863,287029442.3155079,18400665.21471069,29162163.112905312,46279383.89711667,-46204907.56902395
-42471378.59403347,351625222.38565546,82947028.96578026,-47093219.99889151,-68530561.29576275,-85701949.57560661,150915767.78217924,255916660.8213366,41953129.925154805,90119320.34999476,-65135166.43548647,-1337546.70343749,-1334451.424771206,-65408836.063899375,80319620.78803213,-18099054.93380508,22835692.47995365,-52594572.6135623,98464960.26132861,82419534.0217375,-92728914.8843577,1043561528.147175,95484123.94939607,-301886877.17880756,379121.9930246541,-69024613.9119163,55613269.350746594,40931559.84067332,51861847.30072714,110530.17181057589,-82659495.98749326,-172280565.89129734,-45896984.61958703,78475245.69130053,145616845.62656984,325484152.53713334,20863858.577026974,33069174.782137472,52480525.36090186,-52395095.77129237
-44325362.814309016,366976173.0788308,86569208.89637932,-49149311.41048549,-71522468.66397269,-89443015.25042224,157504019.94555646,267089475.49814948,43784601.758910365,94053544.90183805,-67978647.57332139,-1395924.038486618,-1392693.5694088913,-68264416.28692847,83826146.67325473,-18889170.09400846,23832838.62025269,-54890151.173404835,102763706.27865733,86016674.52725755,-96777138.99246761,1089120310.7365546,99652811.30867116,-315066642.340947,395524.49978376436,-72037919.43732494,58040680.2490783,42718480.483331054,54126255.74773304,115029.55583345596,-86268152.12335809,-179801726.71861362,-47900487.573466085,81901985.34088469,151973859.04368293,339693909.56568277,21774232.554379545,34512888.260669164,54771882.67194359,-54682502.53172989
-39740461.52861165,329010564.5028123,77608843.12335154,-44064056.28344699,-64122741.70884814,-80191395.96682274,141210522.9709954,239456757.43297118,39255398.72998687,84323169.05440852,-60947299.95755954,-1251425.630699905,-1248529.6328980327,-61202097.36826021,75153884.05058533,-16935174.246119462,21366377.879806336,-49213682.183430195,92131896.8126683,77122417.890603,-86765335.0919622,976444885.9214126,89342660.3988964,-282470147.5396667,354905.84753523476,-64585659.67289395,52038233.185450934,38299334.89147553,48525445.678250834,104697.96360189481,-77343411.24078837,-161200864.15659568,-42946242.90144367,73425942.85755563,136252028.66210228,304550525.10465866,19523677.944369644,30942264.08193886,49104507.03538224,-49025415.13543238
-37164711.235102795,307681556.42567873,72574690.38396403,-41207149.75419109,-59965586.41890305,-74993943.73237607,132056925.44907537,223932714.14414063,36710936.904492155,78856643.61674455,-56997195.018272296,-1170234.2727859118,-1167526.1959608737,-57234489.66203865,70281720.71920072,-15837433.76670857,19980685.824658502,-46024745.61959094,86159043.01264137,72125885.1270598,-81140764.26695123,913144061.7553477,83550413.1198863,-264157433.36884418,332093.27521778026,-60399019.369995944,48666181.272127144,35816683.60192011,45378862.548541404,98980.09245882725,-72329524.17023237,-150750977.30697414,-40163030.09827327,68663988.03674792,127419558.27676032,284807042.4964828,18259429.262960806,28936298.396271333,45920536.8463509,-45847286.055193126
-36806928.506925076,304718317.8333693,71874846.95903213,-40810187.298628904,-59387992.36645617,-74272007.96436635,130785307.6190753,221775874.27869007,36357502.606623344,78097119.49801968,-56448598.2581191,-1158932.5062422561,-1156250.5632731717,-56683280.30037534,69604832.31471474,-15684950.6348228,19788097.531109303,-45581913.623485826,85329188.34660484,71432190.56506392,-80359375.85138397,904349601.2884034,82745641.20182817,-261613121.17868504,328922.738311234,-59817400.03430503,48197916.73981258,35471802.20740503,44941590.38147104,98357.95016617194,-71632966.85532644,-149299245.73306978,-39776523.6578862,68002156.88220628,126192523.76041418,282064052.1179011,18084005.767451253,28657597.30206777,45478090.07661278,-45405763.746318266
-38822611.94767279,321408518.61818355,75813188.50087567,-43045638.991719164,-62640958.45547407,-78339335.90894929,137948286.93888184,233923422.80459607,38348709.31431381,82374601.16098565,-59539972.09565978,-1222409.1922392186,-1219580.2520231497,-59788005.573815055,73417295.43417189,-16544015.587925224,20872233.57517886,-48077725.97179469,90003000.49997227,75343034.85490519,-84760749.56135593,953883105.2705859,87278024.3735619,-275942769.65862644,346764.7558004986,-63093530.658138275,50837010.22801227,37414555.14894627,47403596.44305273,103185.57154453812,-75556446.83798769,-157476576.94895312,-41954759.30091473,71727933.2177901,133104185.20078336,297513478.23324794,19073752.80451338,30227260.63379935,47969378.96752935,-47892719.21673707
-38224260.33011717,316453251.4428035,74643300.51716517,-42381865.64405257,-61675088.480896585,-77131953.99591838,135821761.1202747,230316723.7689401,37757614.53268497,81104544.34215264,-58622405.80065456,-1203532.7271361523,-1200747.4583974897,-58866321.494768135,72285410.77457611,-16289019.030409863,20550255.164019436,-47337037.118508965,88615264.44408575,74182580.35873483,-83453955.47734037,939176658.7676241,85932296.90195695,-271688161.05062866,341464.6034487887,-62120892.17744261,50053768.405958466,36837805.89332158,46672470.92919126,101988.5189383647,-74391610.49557942,-155048865.8779769,-41308271.09066215,70621415.2477953,131052222.66957316,292926542.8783703,18780205.690205775,29761227.025560003,47229575.907361425,-47154351.820106834
-40433204.129183695,334743634.5324364,78959301.05788824,-44831688.116707586,-65239928.98232387,-81589280.39836939,143671476.40839332,243628986.64943504,39939737.18984096,85792145.44587494,-62010244.34942376,-1273100.7100814201,-1270154.3552562634,-62268625.586699426,76463411.08935113,-17230401.743175708,21738370.6452103,-50072048.85343268,93737148.3504307,78468249.87624203,-88277387.00462906,993459183.6126903,90899242.84597223,-287391691.0851125,361014.7842464047,-65711171.114584416,52945862.555527836,38966855.91355375,49370542.64278606,107254.05913733268,-78691246.44090879,-164010151.93137378,-43695321.75935041,74704445.23448658,138626466.44461277,309857236.59381783,19864780.153698105,31481384.56088046,49959747.080385566,-49879756.421948954
-43246191.35247262,358035919.262908,84455774.39469026,-47951452.29211414,-69779654.00751902,-87265453.37916337,153667838.32897535,260581782.74389642,42718582.19877907,91761670.77282467,-66324422.06176912,-1361703.010999613,-1358551.500000303,-66601458.740502164,81783952.90642518,-18429243.79847921,23251440.661599763,-53554977.613775425,100259769.12408933,83925795.90662222,-94419783.83716647,1062586473.2876048,97224523.6313223,-307389738.4543871,385903.9688908037,-70283237.6565513,56628800.737173356,41678105.758045115,52806489.22414551,113905.3961730794,-84166707.79100055,-175422099.6203602,-46735122.47422176,79904163.1030865,148272074.6012399,331417984.88114625,21245901.829940274,33671955.51823796,53436576.0145978,-53350471.969956435
-46477530.37311334,384792430.7858003,90769831.7720973,-51535210.308631875,-74994565.1987041,-93785779.0175991,165150933.02711928,280055951.6266647,45910701.92830744,98619037.63821009,-71280167.88997069,-1463483.8531214194,-1460096.6611677192,-71578782.02528659,87895786.5183224,-19806404.584543783,24989575.863494493,-57555890.87241096,107752517.6575236,90194943.89324586,-101475650.11117512,1141994981.320202,104490568.88307688,-330362087.76049346,414490.92804073106,-75535286.05879128,60859454.171216,44792582.64793319,56753480.61365328,121515.19327134665,-90456525.40264137,-188531339.34541354,-50226998.906150505,85877291.51229633,159352262.27572528,356185436.8390169,22832399.513436005,36188347.938586324,57430514.089809224,-57337361.95897079
-47493075.03801867,393201033.6134597,92753832.9338554,-52661452.14458031,-76633417.84627779,-95834993.4864631,168759708.95311373,286175958.6149879,46913922.579990596,100774023.00603312,-72837767.47312342,-1495459.2592257163,-1491998.0272208727,-73142869.65245348,89816498.71789019,-20239177.39003624,25535748.930843517,-58813338.26483063,110107221.88280727,92165376.97166912,-103693186.32918218,1166950132.8335745,106773989.5435623,-337581366.58250946,423457.0075147493,-77185861.59277645,62189120.165813744,45771402.10608911,57993811.0301262,124011.59691801068,-92433198.84272264,-192651113.97378522,-51324463.43134975,87754273.21536733,162834371.91873384,363968917.428367,23331047.764132634,36979160.77356649,58685629.68402513,-58590320.93111678
